date,var3,var1,var5,var2,var4
2021-07-26,9.1,99,25,-0.18,0
2021-07-27,10.3,98,25,-0.09,0
2021-07-28,12.3,91,23,-0.3,0
2021-07-29,4.6,82,35,-0.28,0
2021-07-30,4.7,77,35,-0.29,0
2021-07-31,1.4,72,34,-0.32,0
2021-08-01,6.4,80,31,-0.29,0
2021-08-02,12.2,82,24,-0.18,0
2021-08-03,8.6,90,33,-0.37,0
2021-08-04,4.9,89,30,-0.23,0
2021-08-05,5.4,69,40,-0.45,0
2021-08-06,3.4,79,34,-0.34,0
2021-08-07,3.8,72,39,-0.33,0
2021-08-08,8.3,71,35,-0.13,0
2021-08-09,5.7,92,32,-0.34,0
2021-08-10,9.9,66,41,-0.53,0
2021-08-11,7.6,78,33,-0.52,0
2021-08-12,7.3,70,38,-0.32,0
2021-08-13,8.4,92,29,-0.27,0
2021-08-14,10.4,81,33,-0.3,0
2021-08-15,9.4,71,43,-0.33,0
2021-08-16,8.9,79,37,-0.24,0
2021-08-17,10.3,86,30,-0.41,0
2021-08-18,8.6,92,33,-0.28,0
2021-08-19,8.5,69,29,-0.53,0
2021-08-20,7.9,89,31,-0.47,0
2021-08-21,9.0,90,27,-0.56,0
2021-08-22,8.2,90,34,-0.41,1
2021-08-23,6.7,81,32,-0.4,0
2021-08-24,5.9,80,35,-0.39,0
2021-08-25,8.7,73,39,-0.4,0
2021-08-26,12.2,83,31,-0.5,0
2021-08-27,11.1,76,32,-0.43,0
2021-08-28,4.2,80,33,-0.57,0
2021-08-29,11.2,73,31,-0.29,0
2021-08-30,7.1,81,33,-0.46,0
2021-08-31,10.2,84,33,-0.48,0
2021-09-01,3.6,63,38,-0.28,0
2021-09-02,8.7,83,35,-0.56,0
2021-09-03,8.4,75,26,-0.56,0
2021-09-04,3.8,83,26,-0.56,0
2021-09-05,8.9,71,29,-0.46,0
2021-09-06,10.9,69,36,-0.41,0
2021-09-07,8.0,85,31,-0.38,0
2021-09-08,10.6,65,25,-0.2,0
2021-09-09,7.6,82,43,-0.69,0
2021-09-10,9.6,71,25,-0.41,0
2021-09-11,0.5,72,35,-0.53,0
2021-09-12,13.9,66,39,-0.53,0
2021-09-13,11.8,73,31,-0.54,0
2021-09-14,5.7,66,39,-0.57,0
2021-09-15,0.0,58,33,-0.31,0
2021-09-16,7.3,64,38,-0.4,0
2021-09-17,1.4,57,27,-0.48,0
2021-09-18,9.7,84,39,-0.35,0
2021-09-19,9.6,84,33,-0.64,0
2021-09-20,4.0,68,28,-0.62,0
2021-09-21,11.1,77,37,-0.71,0
2021-09-22,9.0,66,44,-0.56,0
2021-09-23,10.4,75,30,-0.48,0
2021-09-24,7.9,79,33,-0.49,0
2021-09-25,4.1,83,30,-0.48,0
2021-09-26,9.6,67,32,-0.64,0
2021-09-27,7.0,78,30,-0.42,0
2021-09-28,2.1,63,34,-0.48,0
2021-09-29,12.5,84,30,-0.43,0
2021-09-30,12.0,57,36,-0.69,0
2021-10-01,7.2,73,33,-0.47,0
2021-10-02,13.9,74,39,-0.62,0
2021-10-03,7.8,75,38,-0.54,0
2021-10-04,4.8,59,30,-0.45,1
2021-10-05,6.3,82,30,-0.49,0
2021-10-06,11.0,61,44,-0.58,0
2021-10-07,5.1,74,36,-0.5,0
2021-10-08,8.4,62,39,-0.65,0
2021-10-09,4.8,65,38,-0.38,0
2021-10-10,5.8,72,34,-0.51,0
2021-10-11,9.9,68,36,-0.38,0
2021-10-12,5.0,61,35,-0.54,0
2021-10-13,4.9,61,42,-0.54,0
2021-10-14,10.2,68,34,-0.56,0
2021-10-15,12.6,78,33,-0.4,0
2021-10-16,10.1,82,37,-0.55,0
2021-10-17,3.9,59,36,-0.42,0
2021-10-18,5.3,68,36,-0.52,0
2021-10-19,6.2,60,36,-0.67,0
2021-10-20,6.8,58,37,-0.53,0
2021-10-21,4.6,76,33,-0.59,0
2021-10-22,9.7,75,32,-0.46,1
2021-10-23,6.5,62,34,-0.58,0
2021-10-24,1.4,65,36,-0.37,0
2021-10-25,3.1,59,43,-0.47,0
2021-10-26,6.8,83,36,-0.47,0
2021-10-27,8.5,87,24,-0.38,0
2021-10-28,12.0,63,35,-0.35,0
2021-10-29,7.3,66,33,-0.44,0
2021-10-30,6.0,85,25,-0.52,0
2021-10-31,9.4,87,33,-0.61,0
2021-11-01,6.1,72,35,-0.5,0
2021-11-02,7.1,61,47,-0.49,0
2021-11-03,7.8,61,36,-0.41,0
2021-11-04,11.3,77,30,-0.45,0
2021-11-05,7.1,72,31,-0.34,0
2021-11-06,11.0,61,35,-0.47,0
2021-11-07,10.5,78,37,-0.41,0
2021-11-08,4.0,61,41,-0.28,0
2021-11-09,15.1,85,47,-0.36,0
2021-11-10,8.1,71,29,-0.39,0
2021-11-11,3.8,63,37,-0.44,0
2021-11-12,13.0,80,30,-0.44,0
2021-11-13,13.7,75,36,-0.45,0
2021-11-14,9.2,93,38,-0.42,0
2021-11-15,6.5,80,38,-0.28,0
2021-11-16,6.7,72,29,-0.37,0
2021-11-17,10.7,86,36,-0.48,0
2021-11-18,11.0,72,25,-0.16,1
2021-11-19,11.0,93,19,-0.3,0
2021-11-20,8.0,77,33,-0.47,0
2021-11-21,12.8,83,36,-0.36,0
2021-11-22,5.8,67,38,-0.3,0
2021-11-23,11.0,79,43,-0.13,0
2021-11-24,8.4,93,31,-0.41,0
2021-11-25,10.6,93,30,-0.19,0
2021-11-26,7.1,74,40,-0.14,0
2021-11-27,7.2,74,33,-0.34,0
2021-11-28,8.4,95,32,-0.3,0
2021-11-29,13.9,99,32,-0.37,0
2021-11-30,4.9,71,30,-0.27,0
2021-12-01,6.1,83,35,-0.25,0
2021-12-02,14.4,80,44,-0.17,1
2021-12-03,12.8,99,35,-0.12,0
2021-12-04,0.0,72,31,-0.3,0
2021-12-05,6.0,77,46,-0.41,1
2021-12-06,4.2,96,34,-0.21,0
2021-12-07,4.3,72,37,-0.17,0
2021-12-08,0.0,88,31,-0.17,0
2021-12-09,8.3,87,36,-0.22,0
2021-12-10,4.9,83,33,-0.16,0
2021-12-11,8.8,86,32,-0.02,0
2021-12-12,4.2,91,31,-0.12,0
2021-12-13,8.1,79,39,-0.19,0
2021-12-14,8.2,94,35,-0.19,0
2021-12-15,14.8,103,28,-0.15,0
2021-12-16,14.4,102,22,0.04,0
2021-12-17,10.4,80,34,-0.14,0
2021-12-18,7.0,80,30,-0.11,0
2021-12-19,14.5,85,30,-0.15,0
2021-12-20,4.2,89,31,0.02,0
2021-12-21,4.9,91,26,0.11,0
2021-12-22,9.9,102,21,-0.03,0
2021-12-23,14.7,79,35,-0.06,0
2021-12-24,7.2,78,34,-0.06,0
2021-12-25,8.8,93,31,-0.29,0
2021-12-26,6.2,105,31,0.03,1
2021-12-27,11.4,86,29,-0.02,0
2021-12-28,13.3,104,30,0.02,0
2021-12-29,11.3,89,38,-0.09,0
2021-12-30,9.6,115,25,-0.05,0
2021-12-31,9.5,116,36,-0.04,0
2022-01-01,5.3,92,31,0.11,0
2022-01-02,9.3,90,27,-0.02,0
2022-01-03,6.6,98,34,0.23,0
2022-01-04,5.6,91,31,0.08,0
2022-01-05,9.7,110,33,-0.08,0
2022-01-06,10.2,117,28,0.04,0
2022-01-07,9.5,111,26,-0.01,0
2022-01-08,13.2,118,34,-0.15,0
2022-01-09,10.2,100,27,0.24,0
2022-01-10,8.2,91,20,0.16,0
2022-01-11,12.1,116,31,0.15,0
2022-01-12,7.0,100,31,0.12,0
2022-01-13,11.7,114,33,-0.03,0
2022-01-14,10.2,97,26,0.07,0
2022-01-15,4.5,90,30,0.21,0
2022-01-16,15.9,129,22,0.03,0
2022-01-17,6.8,94,35,-0.11,0
2022-01-18,13.3,130,27,0.13,0
2022-01-19,16.6,131,24,0.15,0
2022-01-20,15.1,123,26,0.18,0
2022-01-21,11.9,118,20,0.25,0
2022-01-22,10.4,115,30,0.25,0
2022-01-23,15.6,128,28,0.22,0
2022-01-24,12.3,103,40,0.32,0
2022-01-25,9.2,111,30,0.06,0
2022-01-26,9.4,118,29,0.27,0
2022-01-27,4.7,109,30,0.29,0
2022-01-28,11.6,111,24,0.11,0
2022-01-29,10.5,107,34,0.09,0
2022-01-30,15.2,118,26,0.17,0
2022-01-31,14.2,131,22,0.19,0
2022-02-01,14.2,102,28,0.34,0
2022-02-02,11.5,136,22,0.21,0
2022-02-03,15.9,125,22,0.19,0
2022-02-04,11.6,132,24,0.22,0
2022-02-05,14.3,120,25,0.4,0
2022-02-06,8.7,131,22,0.3,0
2022-02-07,10.2,95,33,0.29,0
2022-02-08,7.4,134,23,0.3,0
2022-02-09,8.9,97,27,0.45,0
2022-02-10,15.1,138,18,0.25,0
2022-02-11,12.7,143,21,0.46,0
2022-02-12,7.8,110,24,0.36,0
2022-02-13,13.2,107,24,0.33,0
2022-02-14,13.1,134,19,0.6,0
2022-02-15,9.4,109,29,0.25,0
2022-02-16,14.1,140,27,0.33,0
2022-02-17,18.2,103,31,0.24,0
2022-02-18,13.9,104,33,0.47,0
2022-02-19,18.1,146,20,0.55,0
2022-02-20,14.5,132,24,0.55,0
2022-02-21,14.6,141,30,0.51,0
2022-02-22,4.3,115,31,0.38,0
2022-02-23,11.3,133,28,0.36,0
2022-02-24,11.5,129,22,0.24,1
2022-02-25,7.4,130,23,0.61,0
2022-02-26,9.9,134,25,0.46,0
2022-02-27,7.0,129,21,0.37,0
2022-02-28,12.1,122,13,0.56,0
2022-03-01,13.9,114,29,0.33,0
2022-03-02,17.3,140,26,0.47,0
2022-03-03,12.4,112,27,0.42,0
2022-03-04,10.7,136,19,0.51,0
2022-03-05,5.5,113,25,0.44,0
2022-03-06,8.0,133,13,0.3,0
2022-03-07,10.2,140,20,0.46,0
2022-03-08,8.6,113,21,0.56,0
2022-03-09,10.0,105,25,0.46,0
2022-03-10,7.9,109,22,0.54,0
2022-03-11,14.3,133,16,0.36,0
2022-03-12,13.9,146,15,0.47,0
2022-03-13,10.5,105,32,0.41,0
2022-03-14,17.5,141,19,0.55,0
2022-03-15,8.6,121,20,0.48,0
2022-03-16,14.1,128,28,0.55,0
2022-03-17,15.1,151,20,0.59,0
2022-03-18,11.0,120,14,0.55,0
2022-03-19,15.4,127,29,0.51,0
2022-03-20,13.0,104,29,0.39,0
2022-03-21,8.0,108,32,0.49,0
2022-03-22,11.2,117,25,0.44,0
2022-03-23,11.3,105,37,0.46,0
2022-03-24,12.9,137,20,0.46,0
2022-03-25,14.4,126,11,0.4,0
2022-03-26,14.0,132,19,0.3,0
2022-03-27,16.8,113,29,0.43,0
2022-03-28,7.3,119,26,0.52,0
2022-03-29,13.4,138,21,0.36,0
2022-03-30,12.7,154,14,0.5,0
2022-03-31,12.5,107,28,0.69,0
2022-04-01,10.1,150,19,0.6,0
2022-04-02,14.4,134,23,0.66,0
2022-04-03,11.4,133,26,0.54,0
2022-04-04,10.8,130,24,0.62,0
2022-04-05,6.5,108,27,0.43,0
2022-04-06,9.5,109,23,0.43,0
2022-04-07,16.8,135,29,0.22,0
2022-04-08,12.1,122,35,0.62,0
2022-04-09,17.0,151,28,0.65,0
2022-04-10,17.5,125,28,0.44,0
2022-04-11,11.9,111,19,0.47,0
2022-04-12,12.4,141,12,0.42,0
2022-04-13,13.3,119,23,0.53,0
2022-04-14,11.5,131,23,0.6,0
2022-04-15,12.4,139,21,0.31,0
2022-04-16,10.4,150,20,0.52,0
2022-04-17,17.2,144,14,0.45,1
2022-04-18,12.6,138,30,0.49,0
2022-04-19,14.3,138,29,0.52,0
2022-04-20,12.0,151,13,0.46,0
2022-04-21,13.1,118,17,0.46,0
2022-04-22,8.0,103,28,0.45,0
2022-04-23,11.2,116,33,0.56,0
2022-04-24,13.9,113,27,0.5,0
2022-04-25,16.0,136,24,0.48,0
2022-04-26,13.3,134,21,0.33,0
2022-04-27,7.9,132,24,0.41,0
2022-04-28,19.2,102,34,0.54,0
2022-04-29,19.0,138,24,0.45,0
2022-04-30,13.9,117,29,0.51,0
2022-05-01,11.1,134,14,0.61,0
2022-05-02,12.6,129,34,0.54,1
2022-05-03,10.2,118,18,0.44,0
2022-05-04,14.5,107,29,0.37,0
2022-05-05,11.3,105,28,0.16,0
2022-05-06,11.7,141,21,0.4,0
2022-05-07,13.1,145,25,0.38,0
2022-05-08,16.6,132,20,0.44,0
2022-05-09,15.2,104,27,0.38,0
2022-05-10,16.5,119,20,0.36,0
2022-05-11,15.8,135,28,0.21,0
2022-05-12,12.9,137,23,0.29,0
2022-05-13,0.7,104,32,0.42,0
2022-05-14,10.7,98,34,0.54,0
2022-05-15,13.2,132,33,0.36,0
2022-05-16,11.9,115,36,0.39,0
2022-05-17,11.1,109,29,0.45,0
2022-05-18,5.7,97,31,0.27,0
2022-05-19,13.9,122,22,0.38,0
2022-05-20,15.6,137,26,0.26,0
2022-05-21,16.2,142,25,0.41,0
2022-05-22,15.0,122,21,0.34,0
2022-05-23,13.8,120,29,0.34,0
2022-05-24,8.7,99,35,0.23,0
2022-05-25,11.8,120,20,0.37,0
2022-05-26,11.5,112,28,0.5,0
2022-05-27,12.5,122,25,0.19,0
2022-05-28,14.2,112,27,0.25,0
2022-05-29,12.3,104,24,0.3,0
2022-05-30,15.9,97,21,0.34,0
2022-05-31,17.3,107,24,0.2,0
2022-06-01,9.8,96,26,-0.03,0
2022-06-02,0.0,100,31,0.38,0
2022-06-03,17.3,136,24,0.31,0
2022-06-04,9.5,111,29,0.05,0
2022-06-05,9.1,115,20,0.16,0
2022-06-06,11.8,130,18,0.37,0
2022-06-07,12.2,135,19,0.35,0
2022-06-08,13.4,116,26,0.29,0
2022-06-09,7.8,125,23,0.17,0
2022-06-10,7.1,103,30,0.19,0
2022-06-11,11.2,102,34,0.16,0
2022-06-12,12.5,106,23,0.28,0
2022-06-13,13.6,117,21,0.07,0
2022-06-14,9.3,117,27,0.07,0
2022-06-15,7.1,100,29,0.24,0
2022-06-16,7.7,92,35,0.13,0
2022-06-17,12.0,113,27,0.26,0
2022-06-18,13.6,91,40,0.05,0
2022-06-19,4.9,110,20,0.1,1
2022-06-20,10.7,114,31,0.01,0
2022-06-21,7.4,114,28,0.09,0
2022-06-22,6.6,116,19,-0.07,0
2022-06-23,14.9,120,15,0.02,0
2022-06-24,12.0,104,23,-0.08,0
2022-06-25,12.6,113,33,0.13,0
2022-06-26,13.6,108,33,0.12,0
2022-06-27,7.5,89,31,-0.13,0
2022-06-28,6.9,82,31,0.16,0
2022-06-29,15.9,93,27,0.27,0
2022-06-30,9.1,98,29,0.02,0
2022-07-01,12.7,105,26,-0.06,0
2022-07-02,11.4,114,35,0.28,0
2022-07-03,3.2,87,26,-0.14,0
2022-07-04,2.3,84,35,-0.02,0
2022-07-05,9.9,116,35,-0.01,0
2022-07-06,11.4,82,37,0.1,0
2022-07-07,12.0,96,25,-0.01,0
2022-07-08,12.7,100,22,-0.11,0
2022-07-09,6.8,98,31,-0.16,0
2022-07-10,12.8,80,34,-0.11,0
2022-07-11,4.9,78,40,-0.18,0
2022-07-12,8.6,80,36,-0.09,0
2022-07-13,9.7,97,28,-0.15,0
2022-07-14,9.0,95,28,-0.26,0
2022-07-15,12.3,83,26,0.01,0
2022-07-16,7.7,98,31,-0.17,0
2022-07-17,6.4,104,22,-0.26,0
2022-07-18,7.6,75,39,-0.16,0
2022-07-19,7.9,91,34,-0.14,0
2022-07-20,19.8,97,33,-0.33,0
2022-07-21,10.1,81,27,-0.13,0
2022-07-22,7.1,83,32,-0.28,0
2022-07-23,6.1,93,29,-0.01,0
2022-07-24,4.7,103,29,-0.14,0
2022-07-25,6.8,99,32,-0.24,0
2022-07-26,9.4,91,29,-0.28,0
2022-07-27,13.8,95,28,-0.22,0
2022-07-28,11.6,82,36,-0.16,0
2022-07-29,9.8,91,26,-0.23,0
2022-07-30,7.5,85,29,-0.26,0
2022-07-31,8.3,75,35,-0.24,0
2022-08-01,7.6,92,36,-0.31,0
2022-08-02,13.8,86,27,-0.29,0
2022-08-03,7.3,79,43,-0.47,0
2022-08-04,9.4,97,23,-0.18,0
2022-08-05,0.1,67,44,-0.25,0
2022-08-06,7.1,77,40,-0.36,0
2022-08-07,9.3,68,29,-0.1,0
2022-08-08,5.9,91,23,-0.29,0
2022-08-09,6.5,88,35,-0.41,0
2022-08-10,10.0,76,32,-0.23,0
2022-08-11,4.2,86,27,-0.28,0
2022-08-12,10.9,77,43,-0.29,0
2022-08-13,7.2,88,26,-0.38,0
2022-08-14,6.6,78,30,-0.3,0
2022-08-15,4.2,76,31,-0.37,0
2022-08-16,10.4,93,17,-0.3,0
2022-08-17,14.5,71,36,-0.55,0
2022-08-18,8.9,66,32,-0.41,0
2022-08-19,5.4,80,38,-0.2,0
2022-08-20,12.6,92,36,-0.45,0
2022-08-21,6.3,73,36,-0.44,0
2022-08-22,10.4,63,38,-0.43,0
2022-08-23,9.6,72,36,-0.51,0
2022-08-24,0.0,76,31,-0.62,0
2022-08-25,3.6,66,33,-0.43,0
2022-08-26,10.8,80,40,-0.39,0
2022-08-27,9.5,90,35,-0.42,0
2022-08-28,4.2,73,36,-0.43,0
2022-08-29,5.1,70,39,-0.42,0
2022-08-30,1.4,71,35,-0.32,0
2022-08-31,6.0,63,38,-0.45,0
2022-09-01,15.1,85,35,-0.49,0
2022-09-02,9.5,71,25,-0.47,0
2022-09-03,13.6,70,40,-0.39,0
2022-09-04,10.4,78,38,-0.31,0
2022-09-05,10.2,71,31,-0.51,0
2022-09-06,13.6,77,40,-0.45,0
2022-09-07,7.1,60,26,-0.42,0
2022-09-08,7.5,81,35,-0.56,0
2022-09-09,11.6,85,33,-0.46,0
2022-09-10,12.0,76,33,-0.62,0
2022-09-11,7.1,85,33,-0.65,0
2022-09-12,4.0,62,40,-0.44,0
2022-09-13,7.5,71,26,-0.52,0
2022-09-14,9.9,74,40,-0.46,0
2022-09-15,9.7,73,33,-0.48,0
2022-09-16,2.5,68,41,-0.58,0
2022-09-17,12.3,66,40,-0.49,0
2022-09-18,4.1,60,35,-0.61,0
2022-09-19,6.0,68,36,-0.35,0
2022-09-20,3.4,61,37,-0.63,1
2022-09-21,15.8,77,42,-0.51,0
2022-09-22,6.9,62,31,-0.6,0
2022-09-23,3.2,58,36,-0.44,0
2022-09-24,9.8,72,27,-0.53,0
2022-09-25,9.6,73,36,-0.55,0
2022-09-26,7.5,81,30,-0.41,0
2022-09-27,9.7,72,33,-0.5,0
2022-09-28,4.1,66,44,-0.45,0
2022-09-29,6.3,78,30,-0.6,0
2022-09-30,1.1,71,35,-0.64,0
2022-10-01,1.8,58,36,-0.49,0
2022-10-02,12.6,72,33,-0.53,0
2022-10-03,13.0,81,47,-0.44,0
2022-10-04,6.9,67,27,-0.51,0
2022-10-05,11.4,64,40,-0.48,0
2022-10-06,5.5,60,50,-0.66,0
2022-10-07,5.3,60,43,-0.31,0
2022-10-08,7.0,68,36,-0.51,0
2022-10-09,6.9,73,29,-0.43,0
2022-10-10,5.3,59,44,-0.58,0
2022-10-11,11.7,83,38,-0.46,0
2022-10-12,8.3,78,26,-0.62,0
2022-10-13,9.4,73,33,-0.44,0
2022-10-14,11.1,80,27,-0.52,0
2022-10-15,7.1,59,23,-0.48,0
2022-10-16,4.1,70,29,-0.41,0
2022-10-17,3.4,75,35,-0.6,0
2022-10-18,8.5,81,36,-0.55,0
2022-10-19,7.5,80,32,-0.43,0
2022-10-20,6.8,65,43,-0.26,0
2022-10-21,8.4,84,38,-0.48,0
2022-10-22,13.9,61,37,-0.41,0
2022-10-23,4.3,83,32,-0.47,0
2022-10-24,2.6,86,34,-0.27,0
2022-10-25,7.3,63,37,-0.63,0
2022-10-26,6.8,79,27,-0.44,0
2022-10-27,6.9,60,36,-0.61,0
2022-10-28,8.8,70,39,-0.7,0
2022-10-29,11.3,74,41,-0.41,0
2022-10-30,3.1,76,39,-0.42,0
2022-10-31,7.0,87,34,-0.46,0
2022-11-01,9.2,79,41,-0.44,0
2022-11-02,9.7,74,37,-0.12,0
2022-11-03,15.0,84,32,-0.45,0
2022-11-04,11.8,89,39,-0.36,0
2022-11-05,5.9,61,41,-0.48,0
2022-11-06,6.3,90,38,-0.38,0
2022-11-07,4.6,63,31,-0.42,0
2022-11-08,6.8,86,28,-0.44,0
2022-11-09,9.0,70,31,-0.21,0
2022-11-10,7.4,66,37,-0.27,0
2022-11-11,3.5,75,44,-0.37,0
2022-11-12,6.9,82,27,-0.6,0
2022-11-13,10.0,74,39,-0.4,0
2022-11-14,7.5,64,31,-0.09,0
2022-11-15,9.9,82,44,-0.38,0
2022-11-16,10.3,92,23,-0.24,0
2022-11-17,12.5,76,38,-0.2,0
2022-11-18,7.8,71,40,-0.32,0
2022-11-19,6.6,78,37,-0.41,0
2022-11-20,3.9,66,32,-0.57,0
2022-11-21,9.8,91,26,-0.25,0
2022-11-22,1.9,92,37,-0.39,0
2022-11-23,7.9,85,38,-0.29,0
2022-11-24,7.1,77,39,-0.42,0
2022-11-25,5.1,92,37,-0.32,0
2022-11-26,5.7,85,25,-0.28,0
2022-11-27,11.8,94,23,-0.25,0
2022-11-28,9.5,88,29,-0.38,0
2022-11-29,9.7,94,28,-0.14,0
2022-11-30,9.7,88,29,-0.31,0
2022-12-01,8.5,82,34,-0.41,0
2022-12-02,13.8,101,35,-0.25,0
2022-12-03,9.2,88,30,-0.23,0
2022-12-04,4.6,90,27,-0.21,0
2022-12-05,12.6,77,38,-0.08,0
2022-12-06,10.3,92,30,-0.23,0
2022-12-07,7.2,90,32,-0.21,0
2022-12-08,3.9,77,32,-0.3,1
2022-12-09,8.5,73,37,-0.1,0
2022-12-10,8.9,93,26,-0.16,0
2022-12-11,14.6,99,33,-0.21,0
2022-12-12,8.1,91,31,-0.35,0
2022-12-13,5.6,81,29,-0.01,0
2022-12-14,12.4,97,33,-0.27,0
2022-12-15,10.4,76,30,-0.2,0
2022-12-16,9.5,90,28,-0.09,0
2022-12-17,10.0,80,27,-0.24,0
2022-12-18,8.1,82,25,-0.26,0
2022-12-19,9.0,83,36,-0.31,0
2022-12-20,12.5,90,37,-0.02,0
2022-12-21,9.7,78,32,-0.14,0
2022-12-22,8.6,91,27,0.22,0
2022-12-23,13.7,96,21,-0.17,0
2022-12-24,2.5,96,19,-0.15,0
2022-12-25,15.4,92,35,-0.11,0
2022-12-26,6.0,111,17,-0.02,0
2022-12-27,6.5,84,27,-0.08,0
2022-12-28,9.8,99,31,0.04,0
2022-12-29,7.8,82,34,-0.12,0
2022-12-30,11.2,82,35,-0.15,0
2022-12-31,7.1,103,29,-0.18,0
2023-01-01,11.1,103,27,-0.21,0
2023-01-02,9.9,116,21,-0.03,0
2023-01-03,11.3,104,26,-0.0,0
2023-01-04,11.9,121,24,-0.03,1
2023-01-05,8.7,84,23,0.17,0
2023-01-06,7.1,87,28,0.17,0
2023-01-07,7.0,85,31,0.03,0
2023-01-08,10.0,91,28,-0.11,0
2023-01-09,13.4,106,27,0.02,0
2023-01-10,9.3,111,31,0.03,0
2023-01-11,6.0,86,36,0.03,0
2023-01-12,14.3,125,32,0.03,0
2023-01-13,12.0,121,18,0.05,0
2023-01-14,12.3,98,28,0.08,0
2023-01-15,6.2,89,38,0.06,0
2023-01-16,4.1,94,22,0.16,0
2023-01-17,7.6,92,25,0.18,0
2023-01-18,7.0,93,28,0.06,0
2023-01-19,10.8,110,38,0.29,0
2023-01-20,8.0,99,25,0.07,0
2023-01-21,12.6,104,34,0.02,0
2023-01-22,12.4,133,23,0.22,0
2023-01-23,12.5,120,20,0.11,0
2023-01-24,13.7,132,37,0.23,0
2023-01-25,10.2,96,31,-0.03,0
2023-01-26,10.7,108,30,0.36,0
2023-01-27,13.1,116,29,0.29,0
2023-01-28,7.1,95,33,0.08,0
2023-01-29,13.4,92,42,0.09,0
2023-01-30,11.6,123,34,0.41,0
2023-01-31,8.3,122,20,0.18,0
2023-02-01,11.8,112,37,0.18,0
2023-02-02,9.0,116,23,0.04,0
2023-02-03,13.3,113,29,0.24,0
2023-02-04,16.1,95,23,0.26,0
2023-02-05,8.6,110,33,0.36,0
2023-02-06,11.3,103,27,0.16,0
2023-02-07,4.6,99,24,0.15,0
2023-02-08,15.4,140,27,0.36,0
2023-02-09,9.7,124,32,0.42,0
2023-02-10,11.1,130,31,0.17,0
2023-02-11,7.8,111,20,0.44,0
2023-02-12,13.7,115,34,0.34,0
2023-02-13,13.8,108,26,0.45,0
2023-02-14,10.2,101,40,0.34,0
2023-02-15,8.0,106,31,0.1,0
2023-02-16,18.4,136,24,0.35,0
2023-02-17,10.8,131,23,0.47,0
2023-02-18,6.0,125,24,0.28,0
2023-02-19,13.6,122,22,0.34,0
2023-02-20,11.1,144,15,0.37,0
2023-02-21,13.2,102,27,0.1,0
2023-02-22,10.2,113,33,0.56,0
2023-02-23,13.5,117,19,0.31,0
2023-02-24,18.0,138,29,0.46,0
2023-02-25,11.3,149,20,0.4,0
2023-02-26,9.5,112,31,0.54,0
2023-02-27,14.2,144,25,0.46,0
2023-02-28,18.8,142,26,0.4,0
2023-03-01,9.2,112,27,0.34,0
2023-03-02,10.3,121,26,0.51,1
2023-03-03,13.6,122,30,0.25,0
2023-03-04,13.4,151,14,0.51,0
2023-03-05,11.6,111,21,0.34,0
2023-03-06,9.5,142,19,0.58,0
2023-03-07,18.5,119,27,0.47,0
2023-03-08,9.9,139,31,0.52,0
2023-03-09,11.4,124,25,0.47,0
2023-03-10,13.1,132,33,0.29,0
2023-03-11,20.2,145,23,0.38,0
2023-03-12,10.4,144,18,0.54,0
2023-03-13,20.7,147,26,0.49,0
2023-03-14,12.9,106,27,0.59,0
2023-03-15,15.2,139,23,0.52,0
2023-03-16,8.0,110,21,0.38,0
2023-03-17,14.2,125,17,0.4,0
2023-03-18,11.0,132,26,0.5,0
2023-03-19,16.2,124,30,0.26,0
2023-03-20,10.1,130,33,0.66,0
2023-03-21,15.2,155,14,0.53,0
2023-03-22,9.4,111,35,0.61,0
2023-03-23,10.9,139,28,0.34,0
2023-03-24,14.6,124,22,0.62,0
2023-03-25,12.7,111,34,0.72,0
2023-03-26,14.8,112,32,0.37,0
2023-03-27,10.0,153,25,0.58,1
2023-03-28,18.2,150,30,0.5,0
2023-03-29,22.6,151,25,0.34,0
2023-03-30,14.2,156,8,0.55,0
2023-03-31,17.2,115,28,0.58,0
2023-04-01,11.4,122,17,0.44,0
2023-04-02,9.8,139,22,0.62,0
2023-04-03,12.0,129,24,0.33,0
2023-04-04,15.7,126,21,0.35,0
2023-04-05,9.8,123,20,0.51,0
2023-04-06,11.7,135,20,0.5,0
2023-04-07,15.2,134,21,0.43,0
2023-04-08,11.2,112,26,0.58,0
2023-04-09,14.6,128,24,0.55,0
2023-04-10,13.9,132,26,0.58,0
2023-04-11,14.7,133,21,0.48,0
2023-04-12,10.1,114,33,0.55,0
2023-04-13,14.9,142,21,0.45,0
2023-04-14,7.7,105,33,0.69,0
2023-04-15,16.1,122,24,0.4,0
2023-04-16,12.5,144,34,0.69,0
2023-04-17,16.6,132,25,0.49,0
2023-04-18,10.9,116,34,0.34,0
2023-04-19,14.5,139,18,0.61,0
2023-04-20,11.7,132,21,0.49,0
2023-04-21,11.3,143,20,0.56,0
2023-04-22,8.8,140,34,0.59,0
2023-04-23,10.2,134,22,0.5,0
2023-04-24,11.7,127,20,0.4,0
2023-04-25,11.5,109,34,0.56,0
2023-04-26,14.5,115,27,0.46,0
2023-04-27,11.0,123,24,0.52,0
2023-04-28,10.6,132,20,0.23,0
2023-04-29,8.4,127,27,0.49,0
2023-04-30,13.0,116,32,0.38,0
2023-05-01,14.2,101,33,0.6,0
2023-05-02,16.4,126,22,0.49,0
2023-05-03,13.6,115,22,0.45,0
2023-05-04,15.6,137,2,0.47,0
2023-05-05,15.2,101,25,0.32,0
